mmsi,speed,course,nav_status,rot,pos_accuracy,raim,heading,timestamp,timestamp_external,latitude,longitude
209099000,0.1,206.8,0,0,False,False,139,40,1608370480248,60.214298,25.199323
538009168,0.0,210.8,5,0,False,False,309,13,1739194214489,60.426118,26.922398
215506000,0.0,160.5,5,0,True,True,312,24,1685480425886,59.494567,24.955417
230603000,0.1,60.0,1,0,True,False,19,29,1638526230375,60.264782,25.540747
230149390,0.1,360.0,0,-128,True,True,511,34,1657521754653,60.444635,22.13766
352002529,0.0,86.6,5,0,True,False,357,34,1739194054411,63.71386,22.690675
273335320,0.0,0.0,5,0,True,True,343,42,1607514644391,59.458403,24.716503
377134000,0.0,264.2,5,0,False,True,31,35,1614072455679,59.456833,24.704842
261298000,17.6,182.6,0,0,False,False,186,20,1630576522932,59.516417,20.063967
248216000,0.0,15.0,5,0,False,False,301,33,1571213014922,59.464983,24.6509
229860000,0.0,322.9,5,0,True,False,40,49,1737445491550,59.496617,24.947538
210056000,9.4,258.3,0,-2,False,False,258,29,1739194230753,59.444765,23.751883
276008340,0.0,0.0,5,-128,False,False,511,54,1688110254395,59.441583,24.7588
230090460,0.0,0.0,5,-128,True,False,511,11,1608132012977,60.442885,22.152668
219024856,0.1,203.3,15,0,False,False,115,36,1567671517401,60.357152,25.642193
230991258,0.0,360.0,0,-128,True,True,511,24,1739194224268,60.460727,26.963908
244666000,0.0,359.0,5,0,True,False,223,57,1628583598316,59.45942,24.708527
477250300,11.1,257.5,0,0,True,False,259,54,1622552127079,59.849162,24.973917
230087400,0.0,360.0,0,-128,True,True,511,22,1725622222497,60.013793,23.948678
305210000,0.0,359.0,5,-128,True,False,511,17,1714483938233,59.458027,24.704652
230965000,0.0,316.2,5,0,True,False,330,1,1610354521806,60.416392,26.253765
271048242,0.0,293.9,5,0,True,False,10,29,1618908510445,59.497253,24.940843
230059770,31.4,163.7,0,0,False,False,161,21,1729938440993,61.037118,25.606883
636023604,0.0,360.0,5,-128,False,False,511,2,1712654822890,59.494308,24.956162
246252000,0.1,235.0,5,0,False,False,243,26,1621929026851,59.458053,24.70497
209468000,0.0,251.0,5,1,True,True,246,41,1628082702304,59.457967,24.70465
319278400,0.0,360.0,5,0,True,True,224,41,1726318481558,59.451,24.605832
230000000,0.0,351.4,0,0,True,False,75,27,1636633406953,61.138838,21.541485
230940690,0.2,112.5,5,-128,False,False,511,5,1733737684737,60.181625,24.99994
230940100,0.0,46.6,0,0,True,False,128,55,1738914115867,60.20598,20.277737
229271000,0.0,0.0,5,-128,False,False,511,29,1624011692616,59.461192,24.653685
235024629,0.0,349.8,5,-128,True,True,511,40,1624960360249,60.444017,22.252975
219047000,0.0,0.0,3,0,False,False,300,39,1616662058396,59.46515,24.6503
230119270,3.8,46.8,0,-128,True,True,511,55,1670487056148,59.979337,24.212518
230939250,0.0,337.0,5,-128,False,True,511,13,1739194092731,63.837298,23.038022
255806291,0.0,252.1,5,0,False,False,292,29,1739194170889,60.473345,26.957688
227999999,11.8,242.1,0,-128,True,True,511,57,1685378937761,59.466962,22.2963
5,11.8,247.2,0,-128,False,False,511,2,1711517284206,59.531375,22.595668
230370000,0.0,222.0,5,0,True,False,111,25,1620661225293,60.015,23.917833
230168010,4.7,76.9,8,127,True,True,100,56,1664972397198,59.818645,22.964993
235117951,0.0,0.0,1,-128,True,False,511,36,1619241817329,63.71888,22.69879
230088060,0.1,34.2,5,18,True,False,53,41,1734617442021,61.605705,21.457133
249945000,10.0,259.0,0,0,True,False,261,40,1567784859721,59.85745,25.053083
246521000,0.0,30.7,5,0,True,False,200,6,1739194205640,59.823002,22.947747
230999997,0.0,213.5,5,0,False,False,289,34,1720702777108,61.123418,21.452913
230985750,0.0,94.4,0,0,True,False,82,2,1604645822260,60.407142,26.251768
257089650,0.1,24.3,0,0,False,False,328,4,1582265045655,63.8279,23.036112
255806048,11.8,264.0,0,32,True,False,257,43,1681380405805,59.65546,23.402513
230939800,9.1,213.1,15,-127,False,False,208,43,1670075862841,60.034245,20.322482
230116590,21.0,40.1,0,-127,True,False,41,38,1713899979209,60.224133,21.762287
309813000,12.3,246.6,0,5,False,False,247,53,1619338134784,59.499457,22.508792
249255000,0.0,334.7,5,0,False,False,130,21,1739194161611,60.312573,25.555753
275529000,0.0,254.8,5,0,False,False,331,14,1725365114910,59.45341,24.662458
271048585,0.0,360.0,5,0,True,True,11,55,1623160315705,59.497248,24.940873
276743000,0.0,312.3,5,0,True,False,32,24,1714634125744,59.457138,24.719857
246330000,0.1,180.5,5,0,True,False,208,57,1623062881388,59.458605,24.659835
230155650,0.0,360.0,3,-128,True,True,511,39,1659696039980,60.082192,24.374708
230988340,10.9,166.8,0,0,True,False,162,41,1732111182453,60.14115,22.146917
230053190,7.9,343.8,0,0,False,False,342,7,1668156966539,60.095113,19.923905
235102339,12.0,251.0,0,0,True,False,253,5,1567480207405,59.522233,22.580883
311000658,0.0,360.0,5,0,True,True,345,48,1632214910455,59.450323,24.670083
368702000,14.4,258.4,0,-128,False,False,511,42,1659985183717,59.491992,22.359505
236683000,12.2,202.2,0,0,False,False,203,27,1737904886340,59.451658,20.014588
230649000,0.0,291.6,5,0,False,False,23,40,1739194059533,59.456772,24.703042
230119260,0.0,360.0,5,-128,True,True,511,14,1693663154782,60.442847,22.130642
230021000,0.5,85.6,5,127,True,True,52,13,1662274154018,59.865722,23.238177
230364000,0.0,241.0,5,0,False,False,2,27,1668862107809,60.10278,19.946042
231804000,0.0,258.1,5,0,True,False,280,53,1623841675985,60.43964,22.215482
235059765,0.0,120.7,5,0,False,False,302,24,1683534383385,59.458632,24.704487
230996540,0.0,307.7,15,-128,True,True,511,29,1724917530211,63.21133,21.144097
230980000,0.7,259.9,0,-127,True,False,347,28,1739194230367,59.953975,21.75528
230091500,0.0,185.0,5,0,True,False,157,28,1739194228052,63.710407,22.688725
229570000,11.3,260.0,0,0,False,False,259,59,1624718639995,59.858333,25.120283
246815000,0.0,360.0,15,-128,True,True,511,31,1572534931377,60.41638,26.253933
538003952,12.7,230.0,0,0,True,False,230,28,1629207447372,59.427017,22.355067
248959000,12.4,252.4,0,4,True,True,254,36,1567784858418,59.739218,24.149867
319097600,0.0,346.6,5,0,False,False,207,29,1567784610298,60.15175,24.92314
230980960,0.1,263.4,0,-128,False,True,511,60,1690877272027,63.085528,21.553658
538004996,11.9,256.6,0,0,False,False,340,58,1642491899486,60.016133,26.514778
210533000,8.3,1.6,0,0,False,False,1,52,1739084512518,64.428622,21.846555
574005550,0.1,7.0,1,0,True,False,303,49,1739194193488,59.855982,25.987322
230998740,0.0,63.5,5,-128,True,False,511,34,1572461794628,60.394067,26.017233
230992210,0.0,235.9,0,0,False,False,86,31,1739194230898,62.3494,21.216367
265704520,0.0,6.6,5,1,False,False,88,54,1739194193673,60.443593,22.217962
235090339,0.1,109.3,0,-128,False,False,511,21,1664544620831,59.89139,24.158858
230168030,0.0,88.6,0,0,True,False,141,49,1723027009654,60.025622,24.360255
235000940,0.0,282.1,5,0,False,False,202,47,1630949566833,59.525168,26.545025
257368500,0.0,0.0,5,-128,False,False,511,35,1670239296697,59.453283,24.737238
338926878,3.1,327.0,0,-79,False,False,319,51,1667462632671,59.673325,23.185158
211814370,0.0,360.0,8,0,True,True,58,18,1635764239242,63.680227,20.333427
209718000,0.0,183.0,5,0,True,False,45,47,1628072866490,59.498067,24.817238
538004284,0.4,9.4,5,0,True,False,305,1,1692266002741,60.424733,26.9252
265745430,2.3,147.0,15,-128,False,False,511,50,1690819010483,63.668417,20.332148
236572000,0.0,110.1,5,0,False,False,255,59,1568357460321,59.458618,24.712237
304665000,0.4,129.2,5,12,True,True,132,55,1702384255605,59.494988,24.954578
225988521,5.6,40.6,0,-128,True,False,511,19,1719503060750,59.914088,25.033057
230019710,0.4,135.6,3,0,True,False,249,28,1699003234660,60.358698,22.093117
256016000,0.0,298.8,5,0,True,False,253,55,1642839174970,59.458283,24.710158
276856000,6.4,203.6,11,-127,False,False,205,42,1692264642882,59.467977,24.744567
230985770,0.0,360.0,0,-128,True,True,511,39,1736587899263,61.132123,21.449032
265568280,9.3,217.3,5,-128,False,True,511,18,1729062318601,63.58191,20.268525
273449820,0.0,360.0,0,0,True,False,280,48,1564219488218,60.419865,26.249943
247117300,12.2,276.7,0,-15,True,False,280,52,1630508752705,59.688788,23.889527
245140000,0.0,284.9,5,-128,False,True,511,43,1722325362797,60.40697,26.252058
255805902,0.0,42.4,5,0,False,False,43,32,1674719133335,59.460732,24.71071
230147080,0.3,36.3,0,0,True,False,76,0,1728713461179,63.702712,22.692442
376593000,0.0,360.0,15,-128,False,False,511,11,1569567731647,59.459015,24.707583
276014320,0.1,332.5,0,0,False,True,165,3,1732293002420,59.451355,24.66946
276002890,0.0,199.6,0,-128,False,False,511,2,1732706342517,59.453047,24.736882
230988040,0.0,0.0,0,-128,True,True,511,5,1671090365671,61.131135,21.448153
999999991,14.5,226.5,0,-128,False,False,226,33,1719768094562,59.705942,23.670247
636019607,0.0,296.5,5,0,True,True,213,20,1668620300287,59.461245,24.65208
230992740,11.2,342.7,0,0,True,False,343,22,1739194223012,60.010723,20.800228
249437000,1.0,159.4,0,12,True,False,214,20,1739194220668,64.372828,22.243015
230995040,0.1,360.0,0,-128,True,True,511,50,1730985350993,60.475842,22.022073
244227000,0.0,295.9,5,0,False,False,301,21,1737535640578,59.460355,24.656645
265031840,0.1,196.2,0,-128,False,False,511,18,1681647161820,60.192943,21.941987
230111180,0.0,242.8,0,0,True,False,262,23,1739194223061,62.349292,21.216108
230005650,0.0,301.2,5,-128,False,True,511,60,1649850342826,60.079888,19.934342
377661000,0.0,133.7,5,-128,True,True,511,49,1655396870903,59.458918,24.7148
314551000,0.0,81.2,5,-128,True,True,511,14,1732353673863,59.4563,24.702467
304858000,0.1,193.8,5,0,True,False,247,23,1669466124846,59.458058,24.70462
265585620,0.0,31.1,0,0,True,False,343,59,1739061778770,64.675683,21.287452
230940470,0.0,95.9,0,0,False,False,211,58,1737698217706,61.131892,21.449007
636020693,7.5,70.6,0,0,False,False,69,27,1739194229968,59.534492,23.307433
230018360,0.2,325.3,0,-128,False,False,511,3,1732609262461,60.470425,26.933298
230149210,0.0,146.1,5,0,True,False,141,1,1734514442682,59.845028,23.249695
273449290,0.0,360.0,5,0,False,False,76,46,1574846326298,59.458817,24.714333
230168060,0.0,218.4,0,0,False,False,215,28,1739194229920,60.223092,22.098718
636092359,0.0,175.9,5,-14,False,False,254,35,1593849396412,59.459007,24.715532
230018000,0.0,94.4,0,0,True,False,315,27,1739127507653,59.881525,25.398237
230940140,0.0,197.9,3,-128,False,True,511,60,1664328522242,60.214053,25.199578
229084000,0.0,329.0,1,0,True,False,241,47,1739194128782,59.51545,23.527967
212947000,0.0,360.0,15,-128,True,True,511,4,1570798025137,59.45981,24.65067
877211688,102.2,25.9,15,-128,False,False,511,62,1629883946370,64.25477,20.982108
230354000,10.2,80.4,0,127,True,False,87,9,1730908390047,60.44057,22.100765
230038140,0.0,0.0,15,0,True,True,315,24,1737029364722,63.840838,23.02679
230997360,0.0,140.0,5,5,True,False,28,41,1712905541826,60.148495,24.919635
319051700,10.8,69.5,5,-128,False,False,511,60,1659626912728,60.310065,26.411565
276649000,0.1,352.9,5,0,True,False,41,5,1739194150088,59.462872,24.714527
255804890,0.0,319.0,5,0,False,False,319,48,1638861904888,59.502033,25.000883
230028670,0.0,264.8,3,-128,False,True,511,19,1633442899155,64.221627,23.714767
341881000,0.1,118.0,1,0,True,False,129,16,1684240157607,59.5245,24.518167
230002660,0.0,360.0,0,-128,True,True,511,50,1739182910386,63.090207,21.56655
616845000,0.0,341.2,0,-128,False,True,511,54,1625485674455,59.458312,24.653653
265191000,0.0,57.8,5,0,False,False,316,50,1671091851982,59.450975,24.67191
276001840,0.0,3.0,15,-128,False,True,511,31,1739194231150,59.499368,24.813968
249651000,0.1,94.0,15,0,True,True,206,33,1737966455649,59.513172,25.097343
230116510,26.3,199.2,0,0,True,False,201,45,1713876526508,60.310658,22.041922
230983250,0.0,360.0,0,0,True,True,197,8,1730639948989,60.43144,22.222763
276810000,0.0,311.1,5,0,True,False,290,5,1739194146504,59.63724,25.012312
230980890,0.0,279.9,0,0,False,False,332,6,1727620385345,60.42965,22.22632
356872000,0.0,213.3,1,0,False,False,287,0,1739194201297,59.819873,25.918313
230051170,0.0,5.6,0,0,False,False,354,10,1730817789726,60.153913,24.771257
219011629,0.0,307.9,5,0,True,False,175,54,1680693654982,60.442333,22.219033
256072000,0.1,360.0,5,0,False,False,316,3,1697372823641,59.458975,24.652315
275518000,10.9,37.6,0,-127,False,False,31,25,1739194226579,60.196968,25.461377
255806445,1.8,134.4,5,0,False,False,275,43,1708195783832,63.64568,21.35027
230003110,0.0,234.8,0,0,True,False,97,28,1739194229871,64.66634,24.40647
244989000,0.0,333.6,5,0,False,False,330,28,1727333487899,59.452978,24.662867
275517000,0.0,76.4,5,0,False,False,320,28,1739194110192,59.45464,24.667145
230940250,0.0,285.4,5,0,False,True,310,17,1694682437594,60.441547,22.152233
230119280,7.6,68.8,0,-128,True,True,511,50,1713339351313,59.882455,24.156337
235069571,0.0,2.1,5,0,False,False,242,13,1573569972756,59.456225,24.701848
636022804,0.7,196.0,1,0,True,False,249,49,1721384871751,59.481833,24.5418
538090677,0.1,358.3,1,0,True,False,289,33,1739194112791,59.579067,24.821682
276700000,0.3,70.8,0,0,False,False,359,29,1739194230415,59.783983,24.52287
215616000,0.0,145.8,5,0,False,False,142,33,1657564944588,60.158598,24.927113
405000239,12.1,255.1,0,0,True,False,254,20,1739194223351,59.919782,25.814318
276002210,0.0,360.0,0,0,True,True,211,9,1701868389435,59.458367,24.717852
677069900,3.3,354.0,0,0,True,False,345,29,1739194230608,59.8833,26.1387
230094210,0.1,179.6,0,-128,False,True,511,49,1733299610128,60.208995,25.187577
215000000,0.0,0.0,5,0,True,False,142,35,1676382037527,60.158642,24.927058
266114000,8.9,246.8,0,0,True,False,247,8,1685906622138,59.402093,21.934018
230033790,0.0,305.2,5,0,False,True,358,12,1725539891934,60.165548,24.953585
230997550,5.9,27.4,0,0,True,False,28,12,1738088053413,60.142278,24.994368
230994870,0.0,4.0,0,0,False,False,103,28,1739194230318,60.443312,22.155833
353323000,12.3,254.8,0,0,True,False,253,29,1739194228700,59.751765,24.14396
227800900,0.0,360.0,5,-128,True,True,511,46,1683870826574,59.455038,24.719752
230176400,0.0,116.8,5,0,True,False,183,52,1739194077639,59.823837,22.947055
230998670,0.0,205.5,5,0,True,False,193,42,1739194181599,60.170653,24.961337
230005640,1.4,169.8,0,127,False,False,181,42,1736413301917,60.079828,19.935862
373895000,0.0,258.4,1,0,True,False,298,0,1739194200634,59.879318,26.103737
230938240,0.0,302.7,5,-128,True,False,511,41,1739193882832,60.218603,22.095115
230992150,0.0,360.0,0,-128,True,True,511,33,1727347294258,60.43566,22.23554
230174220,0.0,360.0,5,-128,True,True,511,52,1732124692969,60.44418,22.253272
636023463,0.0,360.0,5,-128,False,False,511,18,1697996658750,59.458995,24.652268
261187000,0.0,113.7,5,0,True,False,289,19,1718610620871,61.123337,21.452675
231026000,0.0,201.3,5,0,True,True,347,51,1671275572290,59.450095,24.670125
477177400,12.0,237.0,0,-5,False,False,235,23,1628353762476,59.4343,22.323628
230942860,0.0,360.0,3,-128,True,True,511,34,1729746634422,60.436047,22.23626
209119000,0.0,125.1,5,0,True,False,211,11,1621236552273,59.461353,24.652197
230941190,0.0,53.0,0,0,True,False,132,24,1727886264020,60.161312,24.92378
265412000,0.0,7.4,5,0,True,False,187,30,1739194057189,63.697313,20.345023
230116550,0.1,65.9,0,0,True,False,333,37,1606215578742,59.840833,23.328147
230047000,0.0,54.7,0,0,False,False,103,21,1739194222842,60.16029,24.928393
219017151,0.0,355.0,5,0,True,False,212,56,1739194135542,59.458345,24.658363
230994880,0.0,0.0,5,0,True,True,321,33,1739194113136,60.432342,22.216958
230988090,0.0,259.9,0,-128,True,False,511,23,1739194224073,60.111782,19.924608
325138400,0.0,326.2,5,-128,True,False,511,43,1735635524726,60.443457,22.154563
265548900,0.1,349.3,15,-128,False,False,511,40,1731428262166,63.86339,20.737307
636019301,12.2,233.1,0,0,True,True,231,38,1705084057334,59.422673,22.265985
312226000,0.0,9.5,5,2,False,False,256,16,1596019517569,59.45902,24.715385
231862000,0.0,125.2,5,0,True,False,0,5,1681746672543,59.82383,22.947045
234612000,4.9,16.0,0,0,False,False,12,50,1685861751814,59.455205,24.783253
230183940,0.1,303.7,5,-128,False,True,511,45,1719823904935,60.441278,22.158033
276330000,0.0,3.0,12,0,True,False,193,21,1739194222697,59.453283,24.73775
230616000,11.2,187.4,0,-13,True,False,187,31,1732628191597,60.193882,22.291852
265500360,0.0,341.9,5,0,False,False,34,27,1732468347535,60.44147,22.127522
234637000,13.7,252.2,0,0,False,False,252,24,1679942305519,59.635445,23.497008
636022137,12.0,256.0,0,0,True,False,259,27,1739194226939,59.870667,25.135083
257581000,0.0,30.0,15,0,True,False,46,49,1628181772703,59.5058,24.99555
230175240,0.2,255.0,8,0,False,False,136,34,1696406254826,59.864247,23.23471
230167360,0.0,79.7,0,4,True,False,159,6,1738508947813,59.854162,22.415235
236216000,0.0,0.0,5,0,False,False,212,6,1689837545878,59.460515,24.651212
230063350,0.0,352.4,0,0,False,False,97,49,1731613009397,60.164143,21.710587
230051160,3.2,236.5,0,-127,True,False,226,56,1661537215786,61.270305,24.040878
209030000,0.1,301.0,5,0,True,False,31,45,1619924867926,59.460517,24.651233
244378605,0.0,66.1,15,-5,False,False,511,51,1639045552919,60.402145,26.258343
230157740,0.7,290.8,0,0,True,False,256,22,1739194223109,59.882105,25.411347
230983710,0.1,190.4,15,-128,False,False,511,31,1610100332234,60.500717,21.61384
987534126,0.0,0.0,5,-128,False,False,511,7,1702648030126,59.441885,24.767935
305741000,8.4,271.6,0,0,True,False,273,11,1739194213447,60.01462,25.373232
636023759,0.0,32.5,5,0,False,False,108,46,1739194128392,59.459272,24.703572
228768000,11.4,291.8,0,-128,True,True,511,36,1625065296577,59.578942,23.95435
304776000,8.9,253.7,0,0,False,False,255,24,1739194224978,59.563588,22.79772
265563250,0.0,218.1,15,-128,False,False,511,43,1690483303686,64.68339,21.222403
374357000,0.0,99.5,5,0,False,False,131,59,1739194140490,59.492242,24.965862
372939000,0.0,49.0,1,0,False,False,296,40,1739194060267,59.829033,25.533133
230939680,28.8,177.3,15,127,False,False,179,0,1658823839559,60.08057,19.929525
212153000,0.1,178.0,5,0,True,False,122,3,1733390705403,59.460813,24.655357
265501900,19.5,220.9,0,127,True,False,228,13,1731945855369,63.429028,19.984552
265028970,0.0,360.0,15,0,True,False,124,16,1716281536552,60.422715,26.912452
209547000,0.0,223.0,5,0,True,False,102,60,1666859183522,59.584667,25.701667
232018454,0.0,226.8,5,0,False,False,201,39,1683210162663,59.457355,24.703348
211814390,10.9,328.7,8,0,True,True,327,54,1636465554710,63.85014,23.006662
230989440,0.0,122.9,3,0,True,False,219,7,1727689747755,60.453767,22.11827
227999992,11.8,241.8,0,-128,True,True,511,27,1685377767889,59.484542,22.384828
271044519,3.4,261.7,0,0,True,False,260,25,1697321189448,59.614018,22.709958
230045250,0.0,135.3,0,0,True,False,214,30,1739194230214,59.782243,21.370543
230027000,0.0,114.6,0,0,True,False,221,47,1688393987518,59.864548,23.234377
230985740,0.0,316.8,5,-128,False,True,511,63,1673526274066,59.457887,24.704
227999998,11.9,189.0,0,-128,True,True,511,58,1685349658494,60.075497,24.96936
230993790,0.0,281.4,5,0,False,False,105,51,1688490711664,59.921772,23.317188
276691000,0.0,31.7,5,-128,True,False,511,57,1660217159436,59.464047,24.647635
230984090,0.0,302.7,5,0,False,True,218,39,1739194118600,61.130808,21.447393
538005806,11.9,237.9,0,-4,False,False,236,35,1673271154703,59.448558,22.366527
245086000,0.0,315.1,5,0,False,False,315,16,1739194158907,60.015217,23.928347
227999995,10.9,242.5,0,-128,True,True,511,31,1685378972319,59.463257,22.32107
230997310,13.9,155.7,0,-12,True,True,156,43,1734123224229,60.211595,25.598345
257115000,0.0,344.8,5,0,True,False,231,25,1739194106423,60.083928,24.376058
477885500,0.0,62.7,1,0,True,True,330,6,1739194145397,59.832917,25.705813
477996963,0.0,356.0,5,-24,True,False,258,2,1671696721733,59.821618,22.948655
630001116,13.0,139.3,0,68,True,False,214,59,1735020960853,60.009275,26.29449
230174300,10.7,87.4,0,0,False,False,88,26,1739194228503,60.486582,21.19146
230942840,0.0,168.3,5,0,True,False,186,52,1739194191771,60.460297,26.963792
246457000,0.0,124.7,5,0,True,False,313,49,1739194132087,60.014612,23.929692
257037270,11.8,239.5,0,0,True,True,241,22,1739194222921,59.902795,25.238467
230941690,0.0,235.3,5,0,False,False,255,12,1734626051617,61.124322,21.454872
265888000,0.0,126.0,5,8,False,False,178,47,1700444507840,60.443132,22.218795
230245000,0.0,60.1,5,0,True,False,296,13,1739194094575,60.477577,26.945463
230060890,0.0,33.0,0,0,True,False,147,27,1739194226939,60.363577,26.439148
230035990,0.1,47.1,0,0,True,False,23,28,1739194230016,60.290697,20.790323
248020000,12.0,256.2,0,0,False,False,257,7,1739194228700,59.871243,25.078388
276014670,0.0,324.0,5,0,False,False,3,14,1739194094285,59.453,24.737042
230678000,0.0,183.2,5,0,True,False,304,36,1739194176258,60.43491,22.205463
299999999,0.0,352.5,0,0,True,False,193,30,1739194230898,59.441762,24.767497
230175220,0.0,321.0,5,-128,False,False,511,24,1739194224268,60.443427,22.157735
230162620,7.4,173.6,0,-13,True,False,174,20,1739194220765,60.224085,25.404483
230994080,2.2,278.2,5,-128,False,False,511,33,1734355774543,60.444193,22.156738
230086910,0.0,324.4,5,-128,True,True,511,40,1728818439894,60.160772,24.924857
230018240,0.0,112.8,0,0,True,False,71,12,1736240771402,62.349283,21.216478
276015440,0.0,360.0,0,-128,False,False,511,0,1738246021585,59.460212,24.7097
230987260,0.0,333.6,0,0,True,False,146,20,1739194225412,60.196355,22.261617
230225000,0.0,333.1,5,0,True,False,44,8,1739194147617,60.438113,22.241017
111265584,57.0,328.7,15,-128,False,False,511,39,1739114860713,63.790017,20.290825
230052800,0.0,268.8,5,0,False,False,227,8,1734934747388,60.176125,24.962723
230282000,0.0,321.2,0,0,False,False,286,27,1739194227323,61.595182,21.483048
230992580,0.0,212.3,0,0,True,False,25,24,1739194225999,60.117605,20.297112
276779000,0.0,34.0,5,0,True,False,34,52,1739194073784,59.444993,24.772832
230704000,0.0,185.8,5,0,True,False,313,31,1739194051974,60.457715,22.036287
209610000,0.0,96.2,5,0,False,False,218,23,1739194045004,64.657707,24.412543
230610000,10.5,277.0,0,0,True,False,277,17,1739194219379,60.064105,20.282228
230059740,0.1,218.4,15,0,True,False,268,29,1727956708361,60.017482,24.347825
236622000,10.1,77.8,0,0,True,False,78,27,1739194227858,59.825948,25.333338
230093090,0.0,351.9,15,0,False,True,289,1,1734441602812,60.472635,26.958307
230171070,0.2,0.0,0,-128,False,False,511,3,1717491485911,63.082133,21.570667
230302000,0.0,253.2,5,0,True,False,41,47,1739194188547,60.473307,26.95094
230628000,18.6,188.8,0,4,True,False,190,26,1739194227810,59.976447,24.894018
230943350,0.0,0.0,0,-128,True,True,511,28,1739194229678,60.432493,22.219617
230112370,0.0,205.4,1,0,False,False,225,23,1739194104577,60.167432,24.98008
276798000,0.0,161.8,5,0,True,True,125,21,1739194101797,59.457813,24.718005
230111560,0.0,360.0,0,-128,False,True,511,31,1733999852160,64.22054,23.716862
230711000,0.0,161.0,0,0,True,False,314,29,1739194229143,61.133152,21.44136
230012280,0.1,42.7,0,0,True,False,292,23,1734425725339,63.21166,21.14276
276865000,0.0,40.3,5,0,False,False,348,8,1739192827992,59.450658,24.66986
230938610,0.0,0.0,5,-128,False,False,511,41,1739194061199,60.44341,22.251617
230617000,0.0,273.5,5,-1,True,False,138,9,1739194208569,60.214135,25.203652
305576000,0.0,296.0,5,0,True,True,321,0,1739194141334,60.421565,26.908967
230051080,9.6,233.9,0,0,True,True,236,23,1739194223544,59.901243,22.298128
230992640,3.5,39.5,0,20,True,False,33,30,1739194230898,60.174388,21.556408
230710000,0.0,39.7,5,0,False,False,178,40,1739194180575,60.443218,22.21893
230928000,0.0,346.4,5,0,False,False,213,53,1739194192333,61.13093,21.447733
230938210,0.0,36.7,5,0,True,False,39,54,1739194135170,60.235403,22.111965
230713000,0.0,303.5,5,0,True,False,304,11,1739194212190,60.164807,24.963487
230938490,0.0,315.0,3,-128,False,False,511,25,1739194225219,60.436727,22.217948
230716000,0.0,14.5,5,0,True,True,179,10,1739194151100,60.44263,22.218995
230944110,0.0,203.1,0,0,True,False,313,20,1739194223399,61.132853,21.442025
305167000,12.8,74.0,0,0,True,False,75,26,1739194228052,59.912598,26.112558
230046990,102.3,360.0,0,0,True,False,273,24,1739168544023,59.901667,23.267167
230108610,0.0,311.3,5,0,False,False,353,45,1739194125211,60.167395,24.956365
230938570,0.0,239.5,5,0,False,False,302,1,1739194081362,60.283728,22.292417
230301000,0.0,21.0,5,0,True,False,48,39,1739194119964,60.43396,22.23082
230109460,0.0,298.7,5,0,False,False,11,51,1739194131684,62.358675,21.217495
265692080,0.0,329.5,5,0,False,False,118,45,1734283426193,64.680115,21.243658
230025450,0.0,316.4,5,0,False,False,321,41,1739194181095,60.413967,26.254517
276554000,0.0,201.7,5,-128,True,False,511,24,1739193926466,59.444447,24.764787
230298000,0.0,4.2,5,-128,True,False,511,10,1739194210667,60.169663,24.964968
230661000,0.0,207.4,5,0,True,True,241,30,1739194111163,60.16996,24.974537
266435000,12.2,176.0,0,0,False,False,176,23,1739194224822,62.705773,20.460438
230992280,0.0,13.6,0,0,True,False,117,24,1739194223544,60.795473,21.390077
230939360,0.0,150.8,0,0,True,False,59,11,1739194212480,60.43929,21.396773
276718000,0.0,231.9,0,0,True,False,42,20,1739194222094,60.220827,25.197753
230138770,0.0,0.0,15,-128,True,True,511,25,1739194225800,61.598402,21.498642
212573000,0.1,340.8,5,-128,True,False,511,10,1707470655022,60.441862,22.16734
210173000,0.0,6.6,5,0,True,False,108,20,1739194221658,63.84361,23.020408
230196000,0.0,233.6,0,-128,False,True,511,34,1723623755286,60.442157,22.167392
276816000,0.0,287.6,5,-128,True,False,511,53,1696504734349,59.497108,24.941848
230961000,0.0,0.0,5,0,False,False,41,16,1739194157364,61.13117,21.44817
230157730,20.0,144.8,0,127,True,False,144,29,1723017509973,60.119682,20.595302
230980760,0.0,144.0,5,-128,False,False,511,30,1734769410183,60.310208,22.364173
230992710,0.0,350.1,0,0,True,False,172,23,1739194223592,60.356343,21.038258
276431000,0.1,22.4,5,5,False,False,29,22,1739194057335,59.45731,24.718625
230666000,0.0,240.5,5,0,True,False,18,56,1739194197285,60.437322,22.212277
230985150,0.0,304.8,5,0,False,False,223,11,1739194091581,60.22106,25.198053
276672000,17.5,107.0,0,0,False,False,106,14,1739194225951,59.478833,21.853
230161450,20.7,63.1,0,-127,True,False,60,29,1739194230415,60.755192,21.199535
205553000,0.0,0.0,5,0,True,False,112,35,1739194057141,60.014588,23.918973
230011480,0.0,283.4,0,0,False,False,222,29,1739194229533,60.515865,21.074587
230063110,4.9,105.5,15,-128,True,True,511,3,1738983604537,59.641858,23.449488
230667000,0.0,168.7,5,0,True,False,157,55,1739194199083,63.70963,22.68952
230178000,0.0,297.8,5,0,True,False,358,4,1739194085208,60.44232,22.219003
352980787,10.7,253.0,5,0,False,False,255,6,1737151509862,59.539467,22.694
983542156,0.0,360.0,15,-128,True,True,511,15,1689417255432,60.149217,24.920923
230052810,6.1,153.5,3,0,False,False,156,26,1739194225412,62.938725,21.18271
230655000,0.0,342.1,5,0,True,False,10,56,1715755738075,60.104648,19.923643
